"ID_HEX|TRADUCAO
0x16099|Minea: ``I've been traveling for quite a long time.'' Minea: ``But that will all come to an end someday.''
0x1609A|should come. Let's go.
0x1609B|Manya: ``It looks like we have a long way to go.If we're going to go back, we'll have to do it at home.''
0x1609C|``This makes me sweat more than I expected. It's hot and hot.
0x1609D|Bly: ``Wow, I'm tired. Could you please walk more slowly?'' I grumbled.
0x1609E|Clift: “Hmm. Which way should I go...?”
0x1609F|Huh. It gets wider the further you go. Come on, let's move on!
0x160A0|Ryan: ``This place is surprisingly spacious. We have to be careful not to get lost!
0x160A1|Pissarro: ……………… Pissarro: ……………… Pissarro: Huh? Did you say something? Sorry. I was just thinking about something.
0x160A2|Minea: ``We've been on a journey for quite some time.'' Minea: ``But there will come a time when that will all come to an end. Now, let's go.''
0x160A3|Manya: ``It looks like we have a long way to go.If we're going to go back, it's now.
0x160A4|Torneko: ``This makes me sweat more than I expected.It's hot and hot.
0x160A5|Bly: ``Wow, I'm tired. Could you please walk more slowly?'' I grumbled.
0x160A6|Clift: “Hmm. Which way should I go...?”
0x160A7|Arena: “Hmm. It gets wider the further you go. Come on, let’s move on!
0x160A8|Ryan: ``This place is surprisingly spacious. We have to be careful not to get lost!
0x160A9|Pissarro: ……………… Pissarro: ……………… Pissarro: Huh? Did you say something? Sorry. I was just thinking about something.
0x160AA|Minea: ``We've been on a journey for quite some time.'' Minea: ``But there will come a time when that will all come to an end. Now, let's go.''
0x160AB|Manya: ``It looks like we have a long way to go.If we're going to go back, it's now.
0x160AC|Torneko: ``This makes me sweat more than I expected.It's hot and hot.
0x160AD|Bly: ``Wow, I'm tired. Could you please walk more slowly?'' I grumbled.
0x160AE|Clift: “Hmm. Which way should I go...?”
0x160AF|Arena: “Hmm. It gets wider the further you go. Come on, let’s move on!
0x160B0|Ryan: ``This place is surprisingly spacious. We have to be careful not to get lost!
0x160B1|Pizarro: You guys are lucky! If Rosalie hadn't come back to life, the humans would have been killed by now...
0x160B2|Minea: Would you like to take a break? Everyone seems tired. Minea: But there's no place to rest around here.
0x160B3|Manya: “Absolutely! You let me walk for quite a long time, don’t you? I’m so tired!
0x160B4|Torneko: "Hmm. I don't smell any treasure around here. Let's move on.
0x160B5|Bligh: ``It hurts...'' What is it? My chronic neuralgia has come out.
0x160B6|Clift: I don't like it here. Oh! God! Protect us!
0x160B7|Alina: "It's been a long time. I wonder what lies ahead?
0x160B8|Ryan: ``It's an unusual cave. The walls seem strangely curved.''
0x160B9|Pizarro: You guys are lucky! If you don't change your mind, you'll have killed the humans by now...
0x160BA|Minea: Would you like to take a break? Everyone seems tired. Minea: But there's no place to rest around here.
0x160BB|Absolutely! Let me walk for a long time
0x160BC|Isn't it? I'm so tired!
0x160BD|Buam. I can't smell any treasure around here. Let's move on.
0x160BE|Bly: “It hurts…. What?
0x160BF|Huh? My chronic neuralgia has come out.
0x160C0|Clift: “I don’t like it here.”
0x160C1|That's right. oh! God! Protect us!
0x160C2|Alina: "It's been a long time. I wonder what's next?
0x160C3|Ryan: ``It's an unusual cave. The walls look strangely curved.''
0x160C4|Pizarro: You guys are lucky! If Rosalie hadn't come back to life, the humans would have been killed by now...
0x160C5|Minea: Would you like to take a break? Everyone seems tired. Minea: But there's no place to rest around here.
0x160C6|Manya: “Absolutely! You let me walk for quite a long time, don’t you? I’m so tired!
0x160C7|Torneko: "Hmm. I don't smell any treasure around here. Let's move on.
0x160C8|Bligh: ``It hurts...'' What is it? My chronic neuralgia has come out.
0x160C9|Alina: "It's been a long time. I wonder what lies ahead?
0x160CA|Ryan: How far does this last?
0x160CB|There's a long way to go, and the monsters around here aren't particularly strong. Don't rush too much and proceed slowly.
0x160CC|Hohohoho! I can't believe there are still people who come this far... It's a gratuity from me. Examine the roots of that tree. law! Have you taken it yet? After all, the people who come this far are different. We have a long way to go. Be careful and proceed.
0x160CD|Hohohoho! I can't believe there are still people who come this far... It's a gratuity from me. Examine the roots of that tree.
0x160CE|Pizarro: "Huh? Do you want something from me? I'm sorry, but could you please stop talking to me every now and then? Pizarro: "What exactly do you expect me to say?
0x160CF|Minea: Everyone has their own circumstances. Minea: Let's refrain from prying into things.
0x160D0|Manya: ``I see! That old man over there must have been waiting to surprise us, right? Manya: ``But that doesn't make it any worse.
0x160D1|Torneko: "Hello, who is that old man?" Torneko: "No, it's nothing. I just felt like he resembled an old man I knew, Tom.
0x160D2|Bligh: Huh? Did you say something? I guess you're trying to say that old people can talk to each other anyway.
0x160D3|Clift: The old man over there... Maybe it's just my imagination, but he doesn't seem to be alive...
0x160D4|Alina: "I'm surprised! There are people living in a place like this. The world is so big!
0x160D5|Ryan: “Who is this old man?”
0x160D6|Clift: "No way! There's a raft here too...?" Clift: "That doesn't seem to be the case. Hmm......
0x160D7|Alina: ``Hmmm. You add a lot of flavor to it. I certainly never get bored of it.''
0x160D8|Ryan: ``Hmm... Next time, let's go to the waterfall cave.''
0x160D9|Pizarro: "Huh? Do you want something from me? I'm sorry, but could you please stop talking to me every now and then? Pizarro: "What exactly do you expect me to say?
0x160DA|Minea: "Please be careful. Just like beautiful roses have thorns, there are also evil monsters here...
0x160DB|Manya: ``It's great here. My beauty stands out even more.
0x160DC|Torneko: "Hiccup. Did you know? There's treasure in places like this..." Torneko: "Of course, if you haven't taken it yet.
0x160DD|Bligh: Oh! Oh! It's beautiful here! It's like the bottom of the ocean.
0x160DE|Clift: ``I feel like I want to look at this scenery forever, but this is also a monster's abode...'' Clift: ``Don't look away, keep looking straight ahead and move on.''
0x160DF|It's a beautiful place.
0x160E0|Ryan: It's like being in the ocean.
0x160E1|The other day moss
0x160E2|``Pizarro''...Is it something you need? Bad.
0x160E3|Manawa Minea Ai
0x160E4|What makes me happy is
0x160E5|Oh. demon sea
0x160E6|“Na
0x160E7|
0x160E8|I want to cover my leaves
0x160E9|No...Is Clift coming?
0x160EA|Minea
0x160EB|Kakepisaromaizu
0x160EC|Takanaba
0x160ED|child. Hato ``Clift Mine Ably.''
0x160EE|of
0x160EF|devil
0x160F0|Rewa
0x160F1|It's a chopsticks
0x160F2|“Okay, here. Mine.
0x160F3|I'm here.
0x160F4|evil
0x160F5|in. Ei Torneko: “Hikuhiku.
0x160F6|Do you have it? A place like this
0x160F7|Toikohahaha Torneko “Mochi”
0x160F8|Ittle cat
0x160F9|Unless it's worth seeing.
0x160FA|Shidaburai “I
0x160FB|Good point.
0x160FC|Ekasho Torunekoru Hizu is in front of me. ``Clift: I'll always stay like this.''
0x160FD|Inokomoma? "Yo..." Clift: "Yo...
0x160FE|I don't know what to do
0x160FF|I saw a sea saw and moved on.
0x16100|It's a mess
0x16101|Ah~
0x16102|The sea
0x16103|It's a tough place.
0x16104|Pissarro: "Huh? Do you want something from me? I'm sorry, but could you please stop talking to me every now and then? Pissarro: "What on earth do you want me to do?
0x16105|leaves
0x16106|Are you waiting?
0x16107|Minea: "Please be careful. Just like beautiful roses have thorns, there are also evil monsters here...
0x16108|Manya: ``It's great here. My beauty stands out even more.
0x16109|Torneko: "I'm tingling. Did you know? There's treasure in places like this..." Torneko: "Of course, if you haven't already.
0x1610A|Bligh: Oh! Oh! It's beautiful here! It's like the bottom of the ocean.
0x1610B|Clift: ``I feel like I want to look at this wind forever, but this place is also a monster's abode...'' Clift: ``Let's keep looking ahead and not looking away.''
0x1610C|Arena: ``Wow! It's such a beautiful place.
0x1610D|Ryan: It's like being in the ocean.
0x1610E|Manya: “Hey! Haven’t you arrived yet? What’s going on?
0x1610F|Yes! Where do you guys come from? What a mess! Well, since I've come all the way, I'm going to pray at the church there. Then you can come back here anytime.
0x16110|Pizarro: “……………….
0x16111|Minea: Is this the end? No, according to my fortune-telling, there's still a long way to go.
0x16112|Torneko: “Hey, can we take a break?
0x16113|Bligh: I understand! It's a fox! We're all being turned into monsters!
0x16114|Clift: It looks like there's a church, but is it a real church? That's strange.
0x16115|Alina: “Hmmm. The air is so delicious!
0x16116|Ryan: This is strange! No matter how you look at it, we're on top of a mountain. Ryan: I don't understand.
0x16117|Pipipi~! I'm not a priest. If it's the priest, he's in the back.
0x16118|Pissarro: ``Are you done with your business? In that case, let's leave early.'' Pissarro: ``I don't like places like this.
0x16119|Minea: It seems like this is a sacred place.
0x1611A|Manya: “What the hell is going on? I don’t know!
0x1611B|Bligh: It's a fox after all! We're all being turned into monsters! Grumbling...
0x1611C|Clift: Since we've come this far, let's pray. Oh God! Protect us!
0x1611D|Alina: “Huh? It’s here, haven’t you seen it somewhere? Is it just my imagination?
0x1611E|Ryan: ``This surprised me. It's quite spacious inside.
0x1611F|Manya: ``I understand now! We've come this far, so we have no choice but to move on.'' Manya: ``If you exchange it, you'll lose! That's what it is, isn't it?
0x16120|Clift: What is this place? Clift: It seems to be built the same way as the royal tombs of Santheim. That means that from here on out...
0x16121|Manya: ``Oh no, what I'm wearing is sweating all over my body and it makes me feel uncomfortable.'' Manya: ``Should I get naked?'' That's not the case.
0x16122|Torneko: “Wow, I can’t stop sweating. My whole body is drenched in sweat!
0x16123|Arena: ``It's a really hot place. It's hard to breathe.''
0x16124|Ryan: ``It's like lava below. If you take a wrong step, there won't be a single drop.''
0x16125|Torneko: "Hiccup. Did you know? There's treasure in places like this..." Torneko: "Of course, if you haven't taken it yet.
0x16126|It is said that the World Tree on Earth blooms once every thousand years. However, it seems that the flowers bloomed in no time.
0x16127|It is said that the World Tree on Earth blooms once every thousand years. The flowers of the World Tree are the source of life. If you place those flowers on the grave marker, a miracle will surely happen.
0x16128|a? Mr. Despisaro! What about Rosalie? ………………. Was that so? But it was good! I'm safe.... We slimes will always be on Rosalie's side no matter what!
0x16129|picture? Dear Rosalie! good! I'm safe.... We slimes will always be on Rosalie's side no matter what!
0x1612A|a! I shouldn't have said that! Just pretend you didn't ask.
0x1612B|Rosalie-sama, are you okay? It seems that the Evil Priest has given the humans the location of Rosalie-sama.
0x1612C|I love cooking. But no one eats my food. It's so sad.
0x1612D|It looks like he's asleep.
0x1612E|Gagagaga~~! Spy spy…. Ugogogogoooooo.
0x1612F|Pizarro: “……………….
0x16130|Manya: “What? Isn’t it the end point yet?
0x16131|Torneko: ``It looks like a place where even bandits could live.''
0x16132|Bligh: "I'm grumbling... I'm afraid I'll get the neuralgia of my chronic illness in a humid place like this.
0x16133|Clift: You're totally kidding! A home should be built in a sunny place. Clift: What on earth are the people living here thinking!
0x16134|Alina: Huh. It would be fun to build a home in a place like this. A castle would be fine, though.
0x16135|Ryan: ``This place seems to be a hideout. And it looks like there aren't any humans living here.''
0x16136|Torneko: “Have you lost some weight by walking this much?
0x16137|Bligh: ``Wow, I'm tired. Could you please walk more slowly?''
0x16138|Clift: ``Hands up is important for humans. That's the thing about this Clift, he's a bunch of timid people.'' Clift: ``Don't get discouraged!''
0x16139|Alina: ``I'm getting a little tired. Shouldn't we get there soon?''
0x1613A|Ryan: ``Wow! This place looks like a normal cave. Ryan: ``How far does it go on?''
0x1613B|Manya: “We did it! Isn’t it almost over? Hey, don’t you think so?
0x1613C|Bly: Geez! Stairs! How far can you go to bully old people?
0x1613D|Pissarro: ``I can hear voices.'' Pissarro: ``It seems like two men are having a heated argument.'' Pissarro: ``Of course, your human ears won't be able to hear it.
0x1613E|Minea: “I understand. It seems like the end is near.
0x1613F|Manya: “I’ve already surrendered! It feels like I’m doing you a favor. Huh….
0x16140|Torneko: "Hiccup. Did you know? There's treasure in places like this..." Torneko: "Of course, if you haven't taken it yet.
0x16141|Alina: ``This place is really big. I wonder if there are stairs somewhere to go higher?''
0x16142|Pizarro: ``Looks like the time has finally come for you to need my help.'' Pizarro: ``Okay. I don't know what kind of person you are dealing with, but Pizarro: ``I'll show you my full power.''
0x16143|Minea: I feel a presence. Minea: What lies ahead is neither good nor evil. Now, let's go.
0x16144|Manya: "I guess so. I thought we were almost at the end. Manya: So my guess was right.
0x16145|トルネコ「ふはははははははしは在存このねしたんんん「で来たんじゃから 飛び込むしかないわい。
0x16146|Clift: Even I, a stubborn person, have reached my limits. Clift: What if! If I leave here and end up in a cave again, I'll let you go home.
0x16147|Alina: “It feels like it’s finally here.
0x16148|Ryan: “This is the door to a journey! Is there still more to go!?”
0x16149|Minea: It's really strange that there's a tower underground...
0x1614A|Minea: It's really strange that there's a tower underground...
0x1614B|Minea: It's really strange that there's a tower underground...
0x1614C|Minea: It's really strange that there's a tower underground...
0x1614D|Minea: It's really strange that there's a tower underground...
0x1614E|Minea: It's really strange that there's a tower underground...
0x1614F|Ryan: ``Hmm... The hot air is intense.
0x16150|Manya: This place is underground, right? Manya: With a building like this, you might forget that you're underground.
0x16151|Alina: ``Shhh! Wait a minute! Alina: What is it...? I feel like there's a very rare monster...''
0x16152|Ryan: ``Hmm... The hot air is intense.
0x16153|Manya: This place is underground, right? Manya: With a building like this, you might forget that you're underground.
0x16154|Alina: ``Shhh! Wait a minute! Alina: What is it...? I feel like there's a very rare monster...''
0x16155|{7f45}Hoho...? Did you come again without getting tired? {7f45}It would be foolish not to realize that everything is in my hands... {7f45}Come on, call me! Anyone who opposes me will be plunged into eternal darkness!
0x16156|It seems like one of the barriers has disappeared...
0x16157|{7f45}Stupid...stupid.... I was just one step away from becoming the king of the demons... {7f45} Mr. Xu…. Only you, absolutely... ...Guh!
0x16158|{7f45}I was the one who used the humans to kidnap Rosalie! It's this Evil Priest!
0x16159|Hoho...? Have you finally come this far? But now it seems it's too late. Despisaro will use the secret method of evolution to achieve the ultimate evolution, and will eventually awaken as a strange person. In his completely changed heart, there should be nothing left but hatred towards humans. And Despisaro will never reign as the king of the demons again, and will rot away on his own! ! The Maid's souvenir... ``Nnn, Ishiaahohosho'' Baminea ``I don't feel anything. It seems like there's no use for this place right now.''
0x1615A|Ryan: Looks like there's no one in this tower.
0x1615B|{7f30} “Goooooon!!
0x1615C|Minea: ``I might be a little tired... I'd like to take a moment to rest my mind and body.
0x1615D|Manya: If you think about it, every place had its own general. Manya: Well, none of them were our enemies.
0x1615E|Torneko: ``I feel really refreshed after finishing a task! Torneko: Huh? You haven't finished everything yet?Awawa, please excuse me.
0x1615F|Bligh: This doesn't mean everything is over. Don't get discouraged.
0x16160|Clift: "Perhaps the final enemy will be no match for the master of this tower." Clift: "No...I'm not afraid at all.
0x16161|Arena: ``Wow! We finally broke all the barriers!
0x16162|Ryan: ``I don't think there's any need for us around here anymore.''
0x16163|Minea: “Which barrier should I break next...?
0x16164|Manya: ``Even so, it's no good for a demon to create a barrier like this.'' Manya: ``Anyway, let's do our best next time.
0x16165|Torneko: ``I'm pretty confident in my physical strength. I won't give in easily.''
0x16166|Bligh: Well, let's say we get out of this tower once. Bligh: It's not too late to think about what to do after we leave here.
0x16167|Clift: ``Let's go without haste. There's no point in rushing and losing our lives.'' Clift: ``However, this tower has no use for us anymore.
0x16168|Alina: ``Let's go next time! Next time! There's no need for us here anymore!''
0x16169|Ryan: There's no use for this tower anymore. Where are you going next?
0x1616A|{7f30} “Gooooooooooooooooooooooooooooooooooooooooooooooong!!
0x1616B|Minea: "I think I've broken one barrier with this...
0x1616C|Manya: ``It was dangerous... This Manya-chan and other people got a little serious.
0x1616D|Torneko: "Huh... Sigh... I guess I won! Torneko: Maybe I'm pretty strong?
0x1616E|Bly: ``Perhaps it would be a good idea to try to recover your stamina from here on out.''
0x1616F|Clift: “It’s okay! This Clift can still fight!
0x16170|Arena: ``Huh...The monsters just now were really strong.
0x16171|Ryan: ``Damn...'' Ryan may have let his guard down a bit. Ryan: ``I had no idea he was that strong...''
0x16172|Alina: For some reason, fighting against strong enemies is the most fun for me right now. Alina: Because with each victory, I really feel that the world is being led to peace!
0x16173|Ryan: ``I have a feeling that something is wrong with this Ryan.
0x16174|Clift: ``Uh...why?'' My heart hurts a little in this place.
0x16175|Torneko: "Yeah? I can see something beyond the barrier. It's...like a mountain...
0x16176|Bligh: ``It looks like this is the top, but strangely, there's no sign of monsters.
0x16177|Manya: Oh? Can't you see anyone? I wonder why there are people in a place like this.
0x16178|Minea: ``I don't feel anything. There doesn't seem to be any use for this place right now.''
0x16179|Ryan: Looks like there's no one in this tower.
0x1617A|{7f30} “Goooooon!!
0x1617B|Minea: ``I might be a little tired... I'd like to take a moment to rest my mind and body.
0x1617C|Manya: If you think about it, every place had its own general. Manya: Well, none of them were our enemies.
0x1617D|Torneko: ``I feel really refreshed after finishing a task! Torneko: Huh? You haven't finished everything yet?Awawa, please excuse me.
0x1617E|Bligh: This doesn't mean everything is over. Don't get discouraged.
0x1617F|Clift: "Perhaps the final enemy will be no match for the master of this tower." Clift: "No...I'm not afraid at all.
0x16180|Arena: ``Wow! We finally broke all the barriers!
0x16181|Ryan: ``I don't think there's any need for us around here anymore.''
0x16182|Minea: “Which barrier should I break next...?
0x16183|Manya: ``Even so, it's no good for a demon to create a barrier like this.'' Manya: ``Anyway, let's do our best next time.
0x16184|Torneko: ``I'm pretty confident in my physical strength. I won't give in easily.''
0x16185|Bligh: Well, let's say we get out of this tower once. Bligh: It's not too late to think about what to do after we leave here.
0x16186|Clift: ``Let's go without haste. There's no point in rushing and losing our lives.'' Clift: ``However, this tower has no use for us anymore.
0x16187|Alina: ``Let's go next time! Next time! There's no need for us here anymore!''
0x16188|Ryan: There's no use for this tower anymore. Where are you going next?
0x16189|Manya: ``To build a tower at the bottom of the ground like this... I want to see the face of the person who built it.''
0x1618A|Ryan: At first glance, it looks like it's a simple structure, but if you don't take it too seriously, you might get lost.Ryan: Let's be careful here.
0x1618B|Minea: ``I don't feel anything. There doesn't seem to be any use for this place right now.''
0x1618C|Ryan: Looks like there's no one in this tower.
0x1618D|{7f30} “Goooooon!!
0x1618E|Minea: ``I might be a little tired... I'd like to take a moment to rest my mind and body.
0x1618F|Manya: If you think about it, every place had its own general. Manya: Well, none of them were our enemies.
0x16190|Torneko: ``I feel really refreshed after finishing a task! Torneko: Huh? You haven't finished everything yet?Awawa, please excuse me.
0x16191|Bligh: This doesn't mean everything is over. Don't get discouraged.
0x16192|Clift: "Perhaps the final enemy will be no match for the master of this tower." Clift: "No...I'm not afraid at all.
0x16193|Arena: ``Wow! We finally broke all the barriers!
0x16194|Ryan: ``I don't think there's any need for us around here anymore.''
0x16195|Minea: “Which barrier should I break next...?
0x16196|Manya: ``Even so, it's no good for a demon to create a barrier like this.'' Manya: ``Anyway, let's do our best next time.
0x16197|Torneko: ``I'm pretty confident in my physical strength. I won't give in easily.''
0x16198|Bligh: Well, let's say we get out of this tower once. Bligh: It's not too late to think about what to do after we leave here.
0x16199|Clift: “Let’s go without haste.
0x1619A|Good, good, good. there is no. Clift: However, there is no use for this tower anymore.
0x1619B|Alina: ``Let's go next time! Next time! There's no need for us here anymore!''
0x1619C|Ryan: There's no use for this tower anymore. Where are you going next?
